80 81 6480
0 -1 0.05441003525101211 -0.5153407427447502
0 -0.9983045335532205 0.0504779560745103 -0.5157087304168327
0 -0.9932285873273258 0.03869219812843983 -0.5166310532522215
0 -0.9848034562187221 0.01909800446003353 -0.5175675819381952
0 -0.9730810839623346 -0.008184339241752353 -0.5176354042392083
0 -0.9581337428812079 -0.04289626990850873 -0.5156391831632725
0 -0.9400535883036024 -0.0845609560699752 -0.510121530967432
0 -0.9189520903947509 -0.1323957287269536 -0.4994391207399353
0 -0.8949593469062213 -0.1852291408310908 -0.4818689355533035
0 -0.868223281080017 -0.2414374072559959 -0.4557458216777921
0 -0.8389087296526012 -0.2989162697289351 -0.4196274401659226
0 -0.807196426581601 -0.3551035068900729 -0.3724762991624082
0 -0.7732818887608602 -0.4070636398572023 -0.3138417824138764
0 -0.737374210593772 -0.4516395590147665 -0.2440193801171825
0 -0.6996947748567508 -0.4856661912241378 -0.1641613007710797
0 -0.6604758878007994 -0.5062301388011842 -0.0763137659049226
0 -0.6199593469062212 -0.5109484143053198 0.01663757438666531
0 -0.578394950120748 -0.4982313655411269 0.1111216715473054
0 -0.5360389557721269 -0.4674919119864188 0.2031286471858442
0 -0.4931525026503147 -0.4192668036048565 0.2885265423308456
0 -0.45 -0.3552259425255879 0.3634126098541977
0 -0.4068474973496853 -0.2780614695884807 0.424455451533957
0 -0.363961044227873 -0.1912665000791182 0.469183579686144
0 -0.321605049879252 -0.09883049625419937 0.4961831541373738
0 -0.2800406530937789 -0.004890791110939616 0.5051814585413734
0 -0.2395241121992006 0.08661476546951645 0.4970103550591191
0 -0.2003052251432492 0.1722515418466403 0.4734618903882061
0 -0.1626257894062281 0.2493152165267143 0.4370629185325889
0 -0.1267181112391398 0.3159632779801438 0.3908045109327826
0 -0.09280357341839893 0.3712475148245399 0.3378639822849748
0 -0.06109127034739883 0.4150579948291409 0.2813530775274036
0 -0.03177671891998299 0.4479990421694633 0.2241169798549345
0 -0.005040653093778907 0.4712227165723972 0.1685976810699409
0 0.01895209039475076 0.4862453736567666 0.1167642559501038
0 0.04005358830360235 0.4947690813792013 0.07010352126098787
0 0.05813374288120771 0.4985235286169905 0.02965845436161792
0 0.07308108396233445 0.4991371970874146 -0.003901204148691947
0 0.08480345621872211 0.4980403095020432 -0.0301919715390364
0 0.09322858732732578 0.4963972919555088 -0.04902738654229859
0 0.09830453355322039 0.4950635923862588 -0.06033790223397949
0 0.1 0.4945606753135535 -0.06410826541574521
