80 81 6480
0 -1 -0.6603954040114718 0.3873709144610124
0 -0.9983045335532205 -0.6587227394056149 0.3901462448875524
0 -0.9932285873273258 -0.6536454643288877 0.3984118807973216
0 -0.9848034562187221 -0.6449896669593237 0.4119853121449573
0 -0.9730810839623346 -0.6324785510214409 0.4305578652881729
0 -0.9581337428812079 -0.615751819858721 0.4536890742526394
0 -0.9400535883036024 -0.594392320089557 0.480800927948813
0 -0.9189520903947509 -0.5679592543177115 0.5111739169597135
0 -0.8949593469062213 -0.5360268391085976 0.5439470555266054
0 -0.868223281080017 -0.4982267481158025 0.5781240795340552
0 -0.8389087296526012 -0.4542920906422889 0.6125877784751785
0 -0.807196426581601 -0.4041001122468247 0.6461238875653316
0 -0.7732818887608602 -0.3477103666631451 0.6774551555268989
0 -0.737374210593772 -0.2853949047594998 0.7052851642294559
0 -0.6996947748567508 -0.2176571522063906 0.7283503020001069
0 -0.6604758878007994 -0.1452366659432786 0.7454771158010004
0 -0.6199593469062212 -0.06909788186232829 0.7556412468564169
0 -0.578394950120748 0.009597760165185406 0.7580234512683824
0 -0.5360389557721269 0.08953542092703691 0.7520579590427204
0 -0.4931525026503147 0.1693037358688678 0.7374687171578852
0 -0.45 0.2474610738402532 0.7142899065421485
0 -0.4068474973496853 0.3226062160258221 0.6828684470379937
0 -0.363961044227873 0.3934479184882794 0.6438478581691354
0 -0.321605049879252 0.4588678524281371 0.5981346189013701
0 -0.2800406530937789 0.5179720562022787 0.546849834504573
0 -0.2395241121992006 0.5701271977341573 0.4912703556512685
0 -0.2003052251432492 0.6149794737570203 0.4327643377096649
0 -0.1626257894062281 0.6524556537439743 0.372726487959881
0 -0.1267181112391398 0.6827473902764066 0.3125179248739273
0 -0.09280357341839893 0.7062812681899193 0.2534147491086361
0 -0.06109127034739883 0.7236780111860868 0.1965682453907926
0 -0.03177671891998299 0.7357047376795808 0.1429782759628561
0 -0.005040653093778907 0.7432241628792879 0.09348006886187246
0 0.01895209039475076 0.7471442507674166 0.04874340077411243
0 0.04005358830360235 0.7483711411378563 0.00928223215596748
0 0.05813374288120771 0.7477673469057765 -0.02452777350675822
0 0.07308108396233445 0.7461163667841338 -0.0524267193306402
0 0.08480345621872211 0.7440940990051855 -0.07424582521553552
0 0.09322858732732578 0.7422468522951617 -0.08988334147116808
0 0.09830453355322039 0.7409753741413874 -0.09928334003773161
0 0.1 0.7405241624064094 -0.1024192313238964
0 0.1013871998200924 0.7401479737221712 -0.1049838405427626
0 0.105540246732188 0.739002740749849 -0.1126582808080809
0 0.1124335358210456 0.7370391126377444 -0.1253839424595384
0 0.1220245676671809 0.7341769936252389 -0.1430617067110069
0 0.134254210369921 0.7303087377679212 -0.1655499828368052
0 0.1490470641152345 0.7253035395126519 -0.1926623304906149
0 0.1663119260406585 0.7190129284003491 -0.224165009225797
0 0.1859423525312737 0.7112772382325202 -0.2597748553979496
0 0.2078173154799861 0.7019328777207678 -0.2991579164333509
0 0.2318019484660536 0.690820183086305 -0.3419292696825262
0 0.2577483782514175 0.6777915867945048 -0.3876544152154779
0 0.2854966364683872 0.6627197951940601 -0.435852558705536
0 0.314875645877823 0.6455056365054593 -0.4860019944950885
0 0.345704275117204 0.6260852246056157 -0.5375476655619446
0 0.3777924554357097 0.6044360879290913 -0.5899108249201697
0 0.4109423525312736 0.5805819396975392 -0.6425005630829628
0 0.4449495862648426 0.554595816736821 -0.6947268114533204
0 0.4796044907318963 0.5266013880669025 -0.7460142953844225
0 0.5146934069224699 0.4967723274251452 -0.7958168059059434
0 0.55 0.4653297497283249 -0.8436310962887814
0 0.5853065930775303 0.4325378221837852 -0.8890096957660942
0 0.6203955092681039 0.3986977672906286 -0.9315719704351888
0 0.6550504137351575 0.3641405682473034 -0.9710128483180015
0 0.6890576474687263 0.3292187592035902 -1.007108754681763
0 0.7222075445642904 0.294297727174714 -1.039720463924531
0 0.7542957248827961 0.2597469656944795 -1.068792751756738
0 0.785124354122177 0.225931701824846 -1.094350911023557
0 0.8145033635316129 0.1932052703424764 -1.116494361788338
0 0.8422516217485827 0.1619025367880718 -1.135387728783344
0 0.8681980515339464 0.1323345815569597 -1.151249867878636
0 0.8921826845200139 0.1047847584228716 -1.164341392712963
0 0.9140576474687263 0.07950614114764262 -1.174951282194449
0 0.9336880739593415 0.05672027886773526 -1.183383142230868
0 0.9509529358847655 0.03661710123386143 -1.189941656925247
0 0.9657457896300791 0.01935575258693474 -1.194919703759523
0 0.9779754323328191 0.005066093674600869 -1.198586533033874
0 0.9875664641789544 -0.006149409399857197 -1.201177332784326
0 0.994459753267812 -0.01421368671854148 -1.202884424045039
0 0.9986128001799076 -0.01907321217895627 -1.203850263145413
0 1 -0.02069651394097549 -1.204162370843659
0.07853981633974483 -0.9999999999999999 -0.6630706280817559 0.3818943096540813
0.07853981633974483 -0.9983050086947859 -0.6614210219954779 0.3846812688733769
0.07853981633974483 -0.9932304849641825 -0.6564124842448702 0.3929822994816736
0.07853981633974483 -0.9848077149344391 -0.6478697741380159 0.4066163866390595
0.07853981633974483 -0.9730886277836445 -0.6355138359224987 0.4252772496532758
0.07853981633974483 -0.9581454755810749 -0.6189811245742329 0.4485275653229532
0.07853981633974483 -0.940070387829162 -0.5978501847927701 0.4757930101823684
0.07853981633974483 -0.9189748034544724 -0.571674808217701 0.5063580490817686
0.07853981633974483 -0.8949887837496703 -0.5400226629786175 0.5393656527243098
0.07853981633974483 -0.8682602105023963 -0.5025177540576061 0.5738231561393948
0.07853981633974483 -0.8389538742548726 -0.4588844820009559 0.6086162320971383
0.07853981633974483 -0.8072504583154108 -0.4089905002190719 0.6425324265710753
0.07853981633974483 -0.7733454247857333 -0.3528851278391646 0.6742948969050605
0.07853981633974483 -0.7374478094721184 -0.2908298635743725 0.7026059565872083
0.07853981633974483 -0.6997789331101428 -0.2233176626532098 0.7261988562946924
0.07853981633974483 -0.6605710368487506 -0.1510781474914599 0.7438950512961784
0.07853981633974483 -0.6200658504063421 -0.07506683613904104 0.7546631783745467
0.07853981633974483 -0.5785131017266756 0.003562260594186431 0.757675252966987
0.07853981633974483 -0.5361689773230525 0.0834998190393063 0.7523553373507632
