80 81 6480
0 -1 -0.307569854901147 0.06278623529305925
0 -0.9983045335532205 -0.3066099344640854 0.06720469430194788
0 -0.9932285873273258 -0.3033575859179061 0.08034180479341198
0 -0.9848034562187221 -0.2967213155478868 0.1017922872772636
0 -0.9730810839623346 -0.2849783635594625 0.1307202480110832
0 -0.9581337428812079 -0.2659474487536713 0.1656476124988945
0 -0.9400535883036024 -0.237276732148055 0.2042209022823896
0 -0.9189520903947509 -0.1968691503447268 0.2430266928333215
0 -0.8949593469062213 -0.1434402861979168 0.2775473430058837
0 -0.868223281080017 -0.0771571189977914 0.3023564659791986
0 -0.8389087296526012 -0.0002458530584172336 0.3116346710428102
0 -0.807196426581601 0.08259998899960615 0.3000291805906772
0 -0.7732818887608602 0.1642084211100484 0.2637847217123068
0 -0.737374210593772 0.2354838791852397 0.2019535468278438
0 -0.6996947748567508 0.2865946051961386 0.1173852980472587
0 -0.6604758878007994 0.3086883646765426 0.0171513759446886
0 -0.6199593469062212 0.2958335898016078 -0.08788262415918019
0 -0.578394950120748 0.2467248368021476 -0.1844437537419274
0 -0.5360389557721269 0.165648980917063 -0.2590380350866126
0 -0.4931525026503147 0.06232957032409827 -0.3005014077680411
0 -0.45 -0.04945908088261875 -0.3023012128792935
0 -0.4068474973496853 -0.1542662619934542 -0.2639750908267329
0 -0.363961044227873 -0.2377802544404131 -0.1912978142855929
0 -0.321605049879252 -0.2893916357132914 -0.0951150641609014
0 -0.2800406530937789 -0.303884176524523 0.01084298936797371
0 -0.2395241121992006 -0.2818979618964473 0.1125878271477278
0 -0.2003052251432492 -0.2291669413479091 0.1982842106353218
0 -0.1626257894062281 -0.1548553099497975 0.2599222373710873
0 -0.1267181112391398 -0.06950207537173286 0.2939904141315328
0 -0.09280357341839893 0.01690756856587704 0.3011863088257208
0 -0.06109127034739883 0.09636212832392546 0.2854292877229391
0 -0.03177671891998299 0.1635622635170764 0.2525449330705434
0 -0.005040653093778907 0.2160068025173175 0.2089719528771528
0 0.01895209039475076 0.2535931063695402 0.1607390204020432
0 0.04005358830360235 0.2779527151834554 0.112825316777768
0 0.05813374288120771 0.2917258192636952 0.06890075289588765
0 0.07308108396233445 0.2979183588014967 0.03136542534519837
0 0.08480345621872211 0.2994142722438937 0.001576937944250108
0 0.09322858732732578 0.2986548914108509 -0.01984157494402741
0 0.09830453355322039 0.2974583759280445 -0.03269642353007337
0 0.1 0.2969353837044656 -0.03697661632286808
0 0.1013871998200924 0.2964816619341367 -0.0404750425536827
0 0.105540246732188 0.2951159896056452 -0.05094524346708838
0 0.1124335358210456 0.2928251200641451 -0.06831133812508461
0 0.1220245676671809 0.2895878834918193 -0.09244477558598956
0 0.134254210369921 0.2853765248787786 -0.1231614721603352
0 0.1490470641152345 0.2801585278768571 -0.16021830996318
0 0.1663119260406585 0.2738988722683451 -0.203309465472703
0 0.1859423525312737 0.2665626545094106 -0.2520631176548449
0 0.2078173154799861 0.2581179814700684 -0.3060391279898148
0 0.2318019484660536 0.2485390282109551 -0.3647282835612975
0 0.2577483782514175 0.2378091330390089 -0.4275536456397259
0 0.2854966364683872 0.2259237891526629 -0.4938744493456322
0 0.314875645877823 0.2128933840386358 -0.5629928581569191
0 0.345704275117204 0.1987455373904922 -0.6341636974575644
0 0.3777924554357097 0.1835268972188028 -0.706607085326489
0 0.4109423525312736 0.1673042728319544 -0.7795236612008253
0 0.4449495862648426 0.1501650123687602 -0.852111901277423
0 0.4796044907318963 0.13221657038787 -0.9235868218527168
0 0.5146934069224699 0.1135852554467587 -0.9931992256435969
0 0.55 0.0944141955168738 -1.060254556006438
0 0.5853065930775303 0.07486060674164385 -1.124130399749389
0 0.6203955092681039 0.05509249446903142 -1.184291724805075
0 0.6550504137351575 0.0352849508921228 -1.240303051658772
0 0.6890576474687263 0.01561623784599175 -1.291836927902669
0 0.7222075445642904 -0.003736145836764071 -1.338678288904386
0 0.7542957248827961 -0.02259921645022628 -1.380724525798398
0 0.785124354122177 -0.04080789839185667 -1.417981324584582
0 0.8145033635316129 -0.05820790892159494 -1.450554567373472
0 0.8422516217485827 -0.07465802468952826 -1.478638781771838
0 0.8681980515339464 -0.0900316651264878 -1.502502774442735
0 0.8921826845200139 -0.1042177751731664 -1.522473182788104
0 0.9140576474687263 -0.1171210357641938 -1.538916722964691
0 0.9336880739593415 -0.1286614716857971 -1.552221906793619
0 0.9509529358847655 -0.1387735602681058 -1.562780952540938
0 0.9657457896300791 -0.147404969063744 -1.570972535834227
0 0.9779754323328191 -0.154515065278407 -1.577145929169554
0 0.9875664641789544 -0.1600733441388473 -1.581606973260994
0 0.994459753267812 -0.1640579181655182 -1.584606220952045
0 0.9986128001799076 -0.1664541955204755 -1.586329501990394
0 1 -0.1672538546124767 -1.586891078950979
0.07853981633974483 -0.9999999999999999 -0.3076879755532468 0.06087447847955618
0.07853981633974483 -0.9983050086947859 -0.3067558844354099 0.06529410161979259
0.07853981633974483 -0.9932304849641825 -0.3035867746361784 0.07843711927574902
0.07853981633974483 -0.9848077149344391 -0.2970880595795474 0.09990541045700994
0.07853981633974483 -0.9730886277836445 -0.2855340401722886 0.1288746596562737
0.07853981633974483 -0.9581454755810749 -0.2667371028598396 0.1638820422605459
0.07853981633974483 -0.940070387829162 -0.2383338262235555 0.2025915684749967
0.07853981633974483 -0.9189748034544724 -0.1982085439479747 0.2416071704186873
0.07853981633974483 -0.8949887837496703 -0.1450501103030074 0.2764249996444628
0.07853981633974483 -0.8682602105023963 -0.07899092430023676 0.3016245605333493
0.07853981633974483 -0.8389538742548726 -0.002217117356235188 0.3113797784181859
0.07853981633974483 -0.8072504583154108 0.08061845842633678 0.3003146447878392
0.07853981633974483 -0.7733454247857333 0.1623777663998152 0.2646322407396398
0.07853981633974483 -0.7374478094721184 0.2339836676400986 0.2033264417128299
0.07853981633974483 -0.6997789331101428 0.2855988547060272 0.1191780047224819
0.07853981633974483 -0.6605710368487506 0.3083359463370024 0.01918965225200248
0.07853981633974483 -0.6200658504063421 0.2961983115783896 -0.08582776698389184
0.07853981633974483 -0.5785131017266756 0.2477921033300146 -0.1826282854584447
0.07853981633974483 -0.5361689773230525 0.1673057941019534 -0.2577069192248334
0.07853981633974483 -0.4932945428032717 0.06437238365231085 -0.2998474552214712
0.07853981633974483 -0.4501541333133434 -0.04729818217882996 -0.3024297615773308
0.07853981633974483 -0.4070137238234153 -0.1522793261572463 -0.2648829814376227
0.07853981633974483 -0.3641392893036344 -0.236237378179507 -0.192872057500849
0.07853981633974483 -0.3217951649000114 -0.2884989917429896 -0.09715178189977962
0.07853981633974483 -0.280242416220345 -0.3037550530848267 0.00860381560322662
0.07853981633974483 -0.2397372297779363 -0.282542183655695 0.1104199436525446
0.07853981633974483 -0.2005293335165442 -0.2304992555352392 0.1964343766434114
0.07853981633974483 -0.1628604571545686 -0.1567188421515831 0.2585791627549002
0.07853981633974483 -0.1269628418409537 -0.07170008340483723 0.2932679990497973
0.07853981633974483 -0.09305780831127616 0.01457909476143289 0.301121878269227
0.07853981633974483 -0.06135439237181442 0.0940871680011116 0.2859941447974836
0.07853981633974483 -0.03204805612429074 0.1614864082847604 0.2536625744716444
0.07853981633974483 -0.005319482877016779 0.2142287360410159 0.2105388908284675
0.07853981633974483 0.01866653682778543 0.25216460930735 0.162644013496213
0.07853981633974483 0.03976212120247483 0.2768846176346172 0.1149643376136182
0.07853981633974483 0.05783720895438781 0.2909970105563952 0.07118662269515839
0.07853981633974483 0.07278036115695725 0.297485360784055 0.03373231236494612
0.07853981633974483 0.08449944830775197 0.2992196484466815 0.003980670678069208
0.07853981633974483 0.09292221833749541 0.2986336009020102 -0.01742616578818976
0.07853981633974483 0.09799674206809883 0.2975418948960418 -0.03028001126602663
0.07853981633974483 0.0996917333733128 0.297053931020071 -0.03456088244191065
0.07853981633974483 0.1010794083349708 0.2966285984631453 -0.03806225692138525
0.07853981633974483 0.1052338777423576 0.2953478459425363 -0.04854135019006427
0.07853981633974483 0.1121295279100754 0.2931976796470462 -0.06592242187815033
0.07853981633974483 0.1217238448618037 0.290155672892037 -0.09007714781658109
0.07853981633974483 0.1339576764431011 0.2861922887113244 -0.1208217461264974
0.07853981633974483 0.148755597014107 0.2812726860964381 -0.1579134603604508
0.07853981633974483 0.1660263724736932 0.2753589611982228 -0.2010468686941577
0.07853981633974483 0.1856635227480358 0.2684127570933447 -0.2498505691798412
0.07853981633974483 0.2075459782756784 0.2603981566160213 -0.3038848340452154
0.07853981633974483 0.231538826441638 0.2512847533432565 -0.3626408250635902
0.07853981633974483 0.2574941433585402 0.2410507777076291 -0.4255419135042967
0.07853981633974483 0.2852519058665732 0.2296861403864754 -0.4919475515099827
0.07853981633974483 0.3146409781294825 0.2171952457361269 -0.5611600000492316
0.07853981633974483 0.345480166743909 0.2035994261511596 -0.6324340390672409
0.07853981633974483 0.377579337856974 0.1889388554701827 -0.7049895793977861
0.07853981633974483 0.4107405894047076 0.1732738168683251 -0.7780268782654925
0.07853981633974483 0.4447594712440832 0.1566852280989524 -0.8507438481625677
0.07853981633974483 0.4794262456561349 0.1392743634466947 -0.9223547608576902
0.07853981633974483 0.5145271804487398 0.1211617552430292 -0.9921095017136045
0.07853981633974483 0.5498458666866564 0.1024853052572333 -1.059312438915296
0.07853981633974483 0.5851645529245731 0.08339768402806524 -1.123339947553237
0.07853981633974483 0.6202654877171782 0.06406314027082827 -1.183655673695669
0.07853981633974483 0.6549322621292297 0.04465387904617124 -1.239822735915669
0.07853981633974483 0.6889511439686052 0.02534619315135 -1.291512232029436
0.07853981633974483 0.722112395516339 0.006316544883169628 -1.33850763235927
0.07853981633974483 0.7542115666294038 -0.01226220616892176 -1.380704879119663
0.07853981633974483 0.7850507552438303 -0.03022424907434634 -1.418108254278232
0.07853981633974483 0.8144398275067397 -0.04741378888945263 -1.450822305768094
0.07853981633974483 0.8421975900147728 -0.06368742067490973 -1.479040317215095
0.07853981633974483 0.8681529069316748 -0.07891583965553123 -1.503029956748159
0.07853981633974483 0.8921457550976345 -0.0929848638329335 -1.523116838739477
0.07853981633974483 0.9140282106252771 -0.1057957912123415 -1.539666776921005
0.07853981633974483 0.9336653608996196 -0.1172651553002501 -1.553067501960821
0.07853981633974483 0.9509361363592058 -0.127323976966868 -1.563710569223062
0.07853981633974483 0.9657340569302117 -0.1359166362543761 -1.571974103873923
0.07853981633974483 0.9779678885115092 -0.1429995032197845 -1.578206932763243
0.07853981633974483 0.9875622054632374 -0.1485394722146315 -1.582714547317766
0.07853981633974483 0.9944578556309551 -0.1525125395999539 -1.585747239096665
0.07853981633974483 0.998612325038342 -0.1549025517783597 -1.587490657138126
0.07853981633974483 1 -0.1557002299551716 -1.588058958064654
0.1570796326794897 -1 -0.3073892618325505 0.06038954225990945
0.1570796326794897 -0.9983064311900774 -0.3064652960218742 0.06480145603620394
0.1570796326794897 -0.9932361661751911 -0.3033214571137635 0.07792220901431909
0.1570796326794897 -0.9848204648251918 -0.2968676782761228 0.09935641737993768
0.1570796326794897 -0.9731112127374076 -0.2853818811214743 0.1282847714387539
0.1570796326794897 -0.9581806013446809 -0.266680222473738 0.1632522211547337
0.1570796326794897 -0.9401206828311796 -0.2384017610207104 0.2019336777454858
0.1570796326794897 -0.9190428026000722 -0.1984301150361013 0.2409469698230334
0.1570796326794897 -0.8950769127920898 -0.1454480574880202 0.2758041233116629
0.1570796326794897 -0.8683707710873655 -0.07957455873225423 0.3011002494964964
0.1570796326794897 -0.8390890297302025 -0.002973902096596027 0.3110210293567197
0.1570796326794897 -0.8074122203932345 0.07973061145173335 0.3001937589440034
0.1570796326794897 -0.773535641139632 0.1614349188610806 0.2648116615228317
0.1570796326794897 -0.7376681523455995 0.2330941485548352 0.2038422355834331
0.1570796326794897 -0.7000308890067021 0.2848931822630952 0.1200230763361349
0.1570796326794897 -0.6608558973670844 0.3079478361944766 0.02030121658337102
0.1570796326794897 -0.6203847042772114 0.2962388406506387 -0.08457152700319324
0.1570796326794897 -0.5788668281005193 0.2483219385994563 -0.1813986455983904
0.1570796326794897 -0.5365582403497321 0.1683124230029233 -0.2567012878420033
0.1570796326794897 -0.4937197875373671 0.06575946094623644 -0.2992554262749164
0.1570796326794897 -0.4506155829702431 -0.04570445729922219 -0.3023954700854772
0.1570796326794897 -0.4075113784031191 -0.1507061187538392 -0.2654728347280511
0.1570796326794897 -0.3646729255907539 -0.2349277349184963 -0.1940563791770799
0.1570796326794897 -0.322364337839967 -0.2876693466458484 -0.09880559012577796
0.1570796326794897 -0.280846461663275 -0.3035577158473329 0.006680768046144082
0.1570796326794897 -0.2403752685734018 -0.2830413739028143 0.1084688881253643
0.1570796326794897 -0.2012002769337842 -0.231665320799836 0.1946974942959465
0.1570796326794897 -0.1635630135948868 -0.1584403193898689 0.257263038298451
0.1570796326794897 -0.1276955248008542 -0.07380892803148563 0.2925178713287661
0.1570796326794897 -0.09381894554725173 0.0122762214395031 0.3010103394768288
0.1570796326794897 -0.0621421362102838 0.09177877774765252 0.2865239517844341
0.1570796326794897 -0.03286039485312076 0.1593326829502605 0.2547801488919647
0.1570796326794897 -0.006154253148396502 0.2123473693108638 0.2121535678870476
0.1570796326794897 0.01781163665958597 0.2506260385859002 0.1646481625506008
0.1570796326794897 0.03888951689069337 0.2757147577612195 0.117250652834219
0.1570796326794897 0.05694943540419448 0.2901846868550992 0.07366051785918783
0.1570796326794897 0.0718800467969213 0.2969916412630519 0.03631888404935906
0.1570796326794897 0.08358929888470554 0.2989868805854496 0.006626780936021003
0.1570796326794897 0.09200500023470462 0.2985928166455648 -0.01475358478749461
0.1570796326794897 0.09707526524959099 0.2976180859903991 -0.02759822537746085
0.1570796326794897 0.09876883405951378 0.2971693641360206 -0.03187716430299226
0.1570796326794897 0.100157931516463 0.2967754484978097 -0.03538373011706523
0.1570796326794897 0.1043166596395668 0.2955886565519562 -0.04587844724663032
0.1570796326794897 0.111219378487029 0.2935941210482228 -0.06328572042133773
0.1570796326794897 0.1208235305017677 0.2907679505021363 -0.08747745258027058
0.1570796326794897 0.1330699028929077 0.2870785401799496 -0.1182701495153706
0.1570796326794897 0.1478829927023255 0.2824883659357257 -0.1554213742807794
