 80 81 6480
     3.926990816987240e-01 -4.1095213787639800484541297e-01 3.2110195202878100140253537e-01 6.8418261141572800365651119e-01
     3.926990816987240e-01 -3.6836246083281898311412306e-01 3.9166364001637099523378538e-01 6.4563802336737097231633697e-01
     3.926990816987240e-01 -3.2629957176517698780315868e-01 4.5689312445518598382321329e-01 6.0046154637373294615798613e-01
     3.926990816987240e-01 -2.8502280237190297240701398e-01 5.1590367014453997196454793e-01 5.4975507325310501993698153e-01
     3.926990816987240e-01 -2.4478663766222699682550967e-01 5.6806413328456795142074043e-01 4.9477526543996802610436703e-01
     3.926990816987240e-01 -2.0583914697146499239721607e-01 6.1301785835402300417484867e-01 4.3687044232182797864894042e-01
     3.926990816987240e-01 -1.6842045453108200891989554e-01 6.5068409290905304676044807e-01 3.7741704946394399877718229e-01
     3.926990816987240e-01 -1.3276125902294899638889092e-01 6.8124297955158596984404085e-01 3.1776052343060900984283990e-01
     3.926990816987240e-01 -9.9081411245260944675727899e-02 7.0510650738314495367120571e-01 2.5916457726580199860677567e-01
     3.926990816987240e-01 -6.7588558659252451210619483e-02 7.2287873811327696405015786e-01 2.0277178722616198691675038e-01
     3.926990816987240e-01 -3.8476865173552692034331102e-02 7.3530909601089300409171301e-01 1.4957704022258999643213428e-01
     3.926990816987240e-01 -1.1925814059121289320564152e-02 7.4324252960649195287601287e-01 1.0041407670205200475255225e-01
     3.926990816987240e-01 1.1900898624800700792425445e-02 7.4756998221985304642345227e-01 5.5954184554126727701994781e-02
     3.926990816987240e-01 3.2856373271331076879597788e-02 7.4918195703799994600302625e-01 1.6715171963347621314488478e-02
     3.926990816987240e-01 5.0811412410871399647493973e-02 7.4892715999209102939460081e-01 -1.6921874160039158951907012e-02
     3.926990816987240e-01 6.5655317256470085984787488e-02 7.4757737772806998055585836e-01 -4.4690846165734716965989293e-02
     3.926990816987240e-01 7.7296570198654754313416504e-02 7.4579900687604905318295323e-01 -6.6416720176175378376193237e-02
     3.926990816987240e-01 8.5663399041927448807065559e-02 7.4413107254654597966236906e-01 -8.1992140964597726160434377e-02
     3.926990816987240e-01 9.0704219504216365699278413e-02 7.4296920168144797713694061e-01 -9.1356765298391512386544377e-02
     3.926990816987240e-01 9.2387953251128682174986295e-02 -2.4785802233716000553265246e-01 4.3657591651454448478109072e-02
     3.926990816987240e-01 9.3786885771088401853035066e-02 -2.4791731617809700805032946e-01 4.3140682883002282044238029e-02
     3.926990816987240e-01 9.7975058446789733967996483e-02 -2.4808826286581001085984610e-01 4.1592826089961641711223450e-02
     3.926990816987240e-01 1.0492664980097800297986765e-01 -2.4835026492620398963495632e-01 3.9022755457939713175097296e-02
     3.926990816987240e-01 1.1459880096131699889205890e-01 -2.4866968168800598903978027e-01 3.5445434773242842640961214e-02
     3.926990816987240e-01 1.2693187989958498729237135e-01 -2.4900085561333701322794809e-01 3.0882626234978900747751851e-02
     3.926990816987240e-01 1.4184984908296299765950721e-01 -2.4928753450886401155095484e-01 2.5363606364449779728698076e-02
     3.926990816987240e-01 1.5926073427070899790614078e-01 -2.4946467069869099342227514e-01 1.8925954117923780156695912e-02
     3.926990816987240e-01 1.7905719156593100094276849e-01 -2.4946056747624600902213388e-01 1.1616322745260280677181974e-02
     3.926990816987240e-01 2.0111716922641600935328654e-01 -2.4919932958603099870664721e-01 3.4910990622203700271819482e-03
     3.926990816987240e-01 2.2530466015420000380764520e-01 -2.4860355869930400585232633e-01 -5.3831474362504147176955449e-03
     3.926990816987240e-01 2.5147054042455502242958687e-01 -2.4759721794422301366367378e-01 -1.4929517170961250152605437e-02
     3.926990816987240e-01 2.7945348868457797752995475e-01 -2.4610857307964800755328838e-01 -2.5061012850970211529588738e-02
     3.926990816987240e-01 3.0908098075296902562669743e-01 -2.4407310371256499270664619e-01 -3.5681209112104893266259609e-02
     3.926990816987240e-01 3.4017035328898798107744028e-01 -2.4143626800153200617771176e-01 -4.6685390204002238934144486e-02
     3.926990816987240e-01 3.7252992997268302710622834e-01 -2.3815600037036299685411223e-01 -5.7962155286346857263612975e-02
     3.926990816987240e-01 4.0596020325314902121860428e-01 -2.3420482529103800461989238e-01 -6.9395457335628435435737060e-02
     3.926990816987240e-01 4.4025506437891798183770220e-01 -2.2957148197180499149538946e-01 -8.0867008366038217737070681e-02
     3.926990816987240e-01 4.7520307412695000914837351e-01 -2.2426197479834100723117274e-01 -9.2258953427446110939769142e-02
     3.926990816987240e-01 5.1058876639575700995266061e-01 -2.1829999173550199143001294e-01 -1.0345669137153500061199196e-01
     3.926990816987240e-01 5.4619397662556401495947966e-01 -2.1172666586430399782159384e-01 -1.1435170400175299898481995e-01
     3.926990816987240e-01 5.8179918685537201916702088e-01 -2.0459969135104399962088451e-01 -1.2484424860756600239586334e-01
     3.926990816987240e-01 6.1718487912417896446015675e-01 -1.9699184150254300806892616e-01 -1.3484577281230700207537154e-01
     3.926990816987240e-01 6.5213288887221099177082806e-01 -1.8898897008233900285389950e-01 -1.4428092492375499400480976e-01
     3.926990816987240e-01 6.8642774999797995238992598e-01 -1.8068760487203200382211321e-01 -1.5308905636204500622099545e-01
     3.926990816987240e-01 7.1985802327844594650230192e-01 -1.7219226220982500330514142e-01 -1.6122514318177999514958287e-01
     3.926990816987240e-01 7.5221759996214099253108998e-01 -1.6361262136268600597688305e-01 -1.6866008850988400968873293e-01
     3.926990816987240e-01 7.8330697249815894878111067e-01 -1.5506069747778999934340050e-01 -1.7538040387979700329701416e-01
     3.926990816987240e-01 8.1293446456655105158972674e-01 -1.4664814189158900670229002e-01 -1.8138730197721400494437205e-01
     3.926990816987240e-01 8.4091741282657295197822123e-01 -1.3848378003761799281967626e-01 -1.8669526359684399108296304e-01
     3.926990816987240e-01 8.6708329309692899755646067e-01 -1.3067147209570800781008870e-01 -1.9133016563267299381401187e-01
     3.926990816987240e-01 8.9127078402471204832124840e-01 -1.2330835233834999686841627e-01 -1.9532707345740699111935612e-01
     3.926990816987240e-01 9.1333076168519700122061522e-01 -1.1648347250325200019638316e-01 -1.9872780970257900023945297e-01
     3.926990816987240e-01 9.3312721898041994794681386e-01 -1.1027684500117400367980025e-01 -2.0157841263190401370763993e-01
     3.926990816987240e-01 9.5053810416816497674830089e-01 -1.0475885556694400357891084e-01 -2.0392659205994601023803625e-01
     3.926990816987240e-01 9.6545607335154404182731014e-01 -9.9989993792574116682203567e-02 -2.0581928060506299305032485e-01
     3.926990816987240e-01 9.7778915228981200247204697e-01 -9.6020834974653801463517766e-02 -2.0730036469297200008021775e-01
     3.926990816987240e-01 9.8746130345015004081687948e-01 -9.2892198399796038765785511e-02 -2.0840866484238099176629078e-01
     3.926990816987240e-01 9.9441289480433903147371666e-01 -9.0635405575040670078657001e-02 -2.0917621985075698920475418e-01
     3.926990816987240e-01 9.9860106748003996113283165e-01 -8.9272566526215374471675545e-02 -2.0962691568028998800876650e-01
     3.926990816987240e-01 1.0000000000000000000000000e+00 -8.8816832334846954055684876e-02 -2.0977548779984700466627601e-01
     4.712388980384690e-01 -1.0000000000000000000000000e+00 -6.5548294526882400212741686e-01 3.9406189167206401302578911e-01
     4.712388980384690e-01 -9.9832133307878001549084956e-01 -6.5380237935917995262258273e-01 3.9679236025809400123520732e-01
     4.712388980384690e-01 -9.9329568185490302312246058e-01 -6.4870316587782095307801455e-01 4.0492397732184198799743058e-01
     4.712388980384690e-01 -9.8495403113936297323505187e-01 -6.4001660392064996241145991e-01 4.1827601731787800165562885e-01
     4.712388980384690e-01 -9.7334780998270098439917319e-01 -6.2747429409699895241914192e-01 4.3654305133197202071215770e-01
     4.712388980384690e-01 -9.5854857459780795636561379e-01 -6.1072708275580700476581342e-01 4.5928968612977899566018891e-01
     4.712388980384690e-01 -9.4064756719207698321127964e-01 -5.8937107876881100754218323e-01 4.8594525208138200644825133e-01
     4.712388980384690e-01 -9.1975515342885505454262329e-01 -5.6298005143661100646568229e-01 5.1580029431892204794252166e-01
     4.712388980384690e-01 -8.9600014198642197182920199e-01 -5.3114309729869702003668408e-01 5.4800696168274798392161529e-01
     4.712388980384690e-01 -8.6952899040966602495217330e-01 -4.9350594624101701279883514e-01 5.8158540857432294846063314e-01
     4.712388980384690e-01 -8.4050490215060802423607811e-01 -4.4981371134865399952218468e-01 6.1543808677374800542025923e-01
     4.712388980384690e-01 -8.0910682036485304102768623e-01 -3.9995234844209598401576500e-01 6.4837328822519701976290207e-01
     4.712388980384690e-01 -7.7552832466753296447592447e-01 -3.4398567618635300657814469e-01 6.7913851636867594852020602e-01
     4.712388980384690e-01 -7.3997643765060394649424325e-01 -2.8218461856991999825439166e-01 7.0646326168749395968404770e-01
     4.712388980384690e-01 -7.0267034851972898223948505e-01 -2.1504545938642499747217585e-01 7.2910962710689497523475211e-01
     4.712388980384690e-01 -6.6384006171993104050699230e-01 -1.4329440270464199880251499e-01 7.4592811821487503554095611e-01
     4.712388980384690e-01 -6.2372497888171296587245251e-01 -6.7876624462451309871546812e-02 7.5591493350868999012703853e-01
     4.712388980384690e-01 -5.8257242283039101238273361e-01 1.0070772434285019808486439e-02 7.5826641543270001388776791e-01
     4.712388980384690e-01 -5.4063611275863499017191316e-01 8.9261037053378303185446896e-02 7.5242608502098395906187989e-01
     4.712388980384690e-01 -4.9817459996327501103863256e-01 1.6831291319535399142459653e-01 7.3811996302553095627985158e-01
     4.712388980384690e-01 -4.5544967379058198808650104e-01 2.4581490468189398646003951e-01 7.1537668976305501811197018e-01
     4.712388980384690e-01 -4.1272474761788802144479860e-01 3.2039388001337498756981859e-01 6.8453022600838397959677195e-01
     4.712388980384690e-01 -3.7026323482252798680036676e-01 3.9078267721579601490233813e-01 6.4620450475969004600074186e-01
     4.712388980384690e-01 -3.2832692475077202010069755e-01 4.5588139081724299295217406e-01 6.0128111031691000576415718e-01
     4.712388980384690e-01 -2.8717436869945001109982741e-01 5.1480762855016104495575746e-01 5.5085266509900698839174993e-01
     4.712388980384690e-01 -2.4705928586123199197643885e-01 5.6693213603093894903395267e-01 4.9616589768517399550162850e-01
     4.712388980384690e-01 -2.0822899906143499393351703e-01 6.1189765024787001745920634e-01 4.3855918757459200207904360e-01
     4.712388980384690e-01 -1.7092290993055900272246106e-01 6.4962045760134301541910418e-01 3.7939964642693102536696870e-01
     4.712388980384690e-01 -1.3537102291363001249635545e-01 6.8027568812900596206816317e-01 3.2002449965444501600586591e-01
     4.712388980384690e-01 -1.0179252721631000533353273e-01 7.0426868635171102628333983e-01 2.6169075292901700091618977e-01
     4.712388980384690e-01 -7.0394445430555285803109200e-02 7.2219572443993296229081125e-01 2.0553600239033900654028741e-01
     4.712388980384690e-01 -4.1370357171496972836788331e-02 7.3479779684401502759527602e-01 1.5255194445206299302952857e-01
     4.712388980384690e-01 -1.4899205594740750138726959e-02 7.4291125990133699552586677e-01 1.0357083266690300660251012e-01
     4.712388980384690e-01 8.8558058476914149059755488e-03 7.4741871934683601352844562e-01 5.9263962465501252019350886e-02
     4.712388980384690e-01 2.9748219610914190119688172e-02 7.4920293007707194909983173e-01 2.0150344693161389986180154e-02
     4.712388980384690e-01 4.7649227016644569998593539e-02 7.4910568323964499271028217e-01 -1.3386889423672670637599502e-02
     4.712388980384690e-01 6.2448462401537299659715075e-02 7.4789284158812496805524006e-01 -4.1079118978373969917061714e-02
     4.712388980384690e-01 7.4054683558199371762320595e-02 7.4622595211130704484503440e-01 -6.2748699027526333438231632e-02
     4.712388980384690e-01 8.2396334273739824105575735e-02 7.4464029246122998006995886e-01 -7.8285869903536198233240384e-02
     4.712388980384690e-01 8.7421985497616858107328142e-02 7.4352883767100697021135147e-01 -8.7628369379375598002823722e-02
     4.712388980384690e-01 8.9100652418836800983115154e-02 -2.4795051882148699817776105e-01 4.2507883643999433420646028e-02
     4.712388980384690e-01 9.0504651764488894261084795e-02 -2.4800714405161200515337327e-01 4.1988668810950598164755121e-02
     4.712388980384690e-01 9.4707993678602095388718851e-02 -2.4817006940473901321908556e-01 4.0433928968546382909377002e-02
     4.712388980384690e-01 1.0168476316052299512904256e-01 -2.4841865155149200905526641e-01 3.7852504106149473250830795e-02
     4.712388980384690e-01 1.1139194610638400440016937e-01 -2.4871917562420201019968147e-01 3.4259535522423459341645469e-02
     4.712388980384690e-01 1.2376969450535800498780503e-01 -2.4902588508327000438313803e-01 2.9677036178511410902114420e-02
     4.712388980384690e-01 1.3874169542254599640784818e-01 -2.4928240921904901150618628e-01 2.4134608328118149073171494e-02
     4.712388980384690e-01 1.5621564149359901119140659e-01 -2.4942356961441600193829515e-01 1.7670233096343388595750312e-02
     4.712388980384690e-01 1.7608380003031198768326249e-01 -2.4937753607458698623666749e-01 1.0331043004679789365507503e-02
     4.712388980384690e-01 1.9822367722847200610658547e-01 -2.4906828883887999204205244e-01 2.1739804780957230033455740e-03
     4.712388980384690e-01 2.2249877338289700268170179e-01 -2.4841832791261800328364018e-01 -6.7337559173204263388012869e-03
     4.712388980384690e-01 2.4875942445350598952735766e-01 -2.4735155321661700389412886e-01 -1.6314569724330509753462692e-02
     4.712388980384690e-01 2.7684372479389701693364145e-01 -2.4579622252064500798063307e-01 -2.6480707989689000053656898e-02
     4.712388980384690e-01 3.0657852535349200406855630e-01 -2.4368787968749400230095148e-01 -3.7134943721288032891791886e-02
     4.712388980384690e-01 3.3778050119901897874186147e-01 -2.4097213558955499212999030e-01 -4.8171730380034791241250502e-02
     4.712388980384690e-01 3.7025728177367800419972355e-01 -2.3760718001079000893938087e-01 -5.9478827852700130729424188e-02
     4.712388980384690e-01 4.0380863692560298172651301e-01 -2.3356590635443399972537293e-01 -7.0939365444178309472178512e-02
     4.712388980384690e-01 4.3822771139332300505131457e-01 -2.2883754284676499635153846e-01 -8.2434273769924529262631552e-02
     4.712388980384690e-01 4.7330230013724100546212981e-01 -2.2342870415652699156439098e-01 -9.3844986855435311157158651e-02
     4.712388980384690e-01 5.0881615665426704886442622e-01 -2.1736380503956800880338562e-01 -1.0505629101085499355061614e-01
     4.712388980384690e-01 5.4455032620941801191349896e-01 -2.1068481100296901353807755e-01 -1.1595918050817199951296743e-01
     4.712388980384690e-01 5.8028449576456897496257170e-01 -2.0345033757173400235096494e-01 -1.2645357343575999720108882e-01
     4.712388980384690e-01 6.1579835228159596205443904e-01 -1.9573414656769899666599599e-01 -1.3645074513634800061900876e-01
     4.712388980384690e-01 6.5087294102551396246525428e-01 -1.8762312175481099529861240e-01 -1.4587535113324098801079742e-01
     4.712388980384690e-01 6.8529201549323404130120707e-01 -1.7921483434733201378641354e-01 -1.5466693519050400684733404e-01
     4.712388980384690e-01 7.1884337064515901882799653e-01 -1.7061482883235498664298291e-01 -1.6278084903350700796131889e-01
     4.712388980384690e-01 7.5132015121981798877470737e-01 -1.6193376974172599136458928e-01 -1.7018854553895598757939922e-01
     4.712388980384690e-01 7.8252212706534396424729039e-01 -1.5328458980453499305163234e-01 -1.7687724383309899600646986e-01
     4.712388980384690e-01 8.1225692762493995058292739e-01 -1.4477976970964900882421489e-01 -1.8284899968949500093096106e-01
     4.712388980384690e-01 8.4034122796532995103291341e-01 -1.3652886082122100974700629e-01 -1.8811924523042000689798670e-01
     4.712388980384690e-01 8.6660187903593999259044267e-01 -1.2863633666390900112119766e-01 -1.9271488617262699793997172e-01
     4.712388980384690e-01 8.9087697519036501692113461e-01 -1.2119982934371299754250373e-01 -1.9667206147977500663159844e-01
     4.712388980384690e-01 9.1301685238852503534445759e-01 -1.1430877598601099642827705e-01 -2.0003367890674200735290356e-01
     4.712388980384690e-01 9.3288501092523801183631349e-01 -1.0804347033917599540941978e-01 -2.0284684096534599806460619e-01
     4.712388980384690e-01 9.5035895699629002741914974e-01 -1.0247448815194100391057219e-01 -2.0516027038634498946834128e-01
     4.712388980384690e-01 9.6533095791347900416212724e-01 -9.7662433518831942569349280e-02 -2.0702183373071200711557083e-01
     4.712388980384690e-01 9.7770870631245299087197509e-01 -9.3657938239848151362743067e-02 -2.0847624816029799998950978e-01
     4.712388980384690e-01 9.8741588925831402789867752e-01 -9.0501837894018832830766996e-02 -2.0956304124185501369659335e-01
     4.712388980384690e-01 9.9439265874023496927236465e-01 -8.8225446766907911211319515e-02 -2.1031481853683400840004936e-01
     4.712388980384690e-01 9.9859600065434794835539378e-01 -8.6850858528042709783001385e-02 -2.1075587976171100690336857e-01
     4.712388980384690e-01 1.0000000000000000000000000e+00 -8.6391209808502442135669241e-02 -2.1090121217452401092273817e-01
     5.497787143782140e-01 -1.0000000000000000000000000e+00 -6.5346905081485495703219613e-01 3.9669800862245602202094119e-01
     5.497787143782140e-01 -9.9832724661294203194472630e-01 -6.5178491910962899069659215e-01 3.9941043933066600057912865e-01
     5.497787143782140e-01 -9.9331929953264697097381486e-01 -6.4667571138294399624157904e-01 4.0748814898553997743135824e-01
     5.497787143782140e-01 -9.8500703441817605288122195e-01 -6.3797480339383394465357924e-01 4.2075106441229598308595428e-01
     5.497787143782140e-01 -9.7344169914806899512882410e-01 -6.2541714656054303578258668e-01 4.3889495205041600955908621e-01
     5.497787143782140e-01 -9.5869459786012900526230851e-01 -6.0865804344111096302327724e-01 4.6148630440388299644993708e-01
     5.497787143782140e-01 -9.4085665133770601809004575e-01 -5.8729892347841594624213712e-01 4.8795720564220801396260185e-01
     5.497787143782140e-01 -9.2003783645282999348324893e-01 -5.6091942672806605063584584e-01 5.1760200386907395664337628e-01
     5.497787143782140e-01 -8.9636650812222495865455585e-01 -5.2911468720843901625272565e-01 5.4957785310775997267285220e-01
     5.497787143782140e-01 -8.6998860795656296485134362e-01 -4.9153619736444997823099357e-01 5.8291120667906404229086093e-01
     5.497787143782140e-01 -8.4106676448190897943391064e-01 -4.4793407831063497548385044e-01 6.1651210722184301982196075e-01
     5.497787143782140e-01 -8.0977929048077201823474525e-01 -3.9819805179687600693583249e-01 6.4919760839842899358131945e-01
     5.497787143782140e-01 -7.7631908363450996546362148e-01 -3.4239400357428401155956976e-01 6.7972489016678094841950042e-01
     5.497787143782140e-01 -7.4089243724497899634684472e-01 -2.8079284461799802752324240e-01 7.0683364183032404426398898e-01
     5.497787143782140e-01 -7.0371776836772503838091097e-01 -2.1388850563858000097816614e-01 7.2929617402960400518452388e-01
     5.497787143782140e-01 -6.6502427119820795020643800e-01 -1.4240239972867099749187503e-01 7.4597260792348896174530637e-01
     5.497787143782140e-01 -6.2505050401337203247464913e-01 -6.7272567633842469958516119e-02 7.5586752599919104778081191e-01
     5.497787143782140e-01 -5.8404291838053801200203452e-01 1.0373070067371800706546026e-02 7.5818380595321499537675436e-01
     5.497787143782140e-01 -5.4225433970153802398783682e-01 8.9258501083892688443555130e-02 7.5236912565475400072045886e-01
     5.497787143782140e-01 -4.9994240846004101008759335e-01 1.6801411212207401080220848e-01 7.3815090333224298024816790e-01
     5.497787143782140e-01 -4.5736799178229498030745503e-01 2.4524019411206698926264380e-01 7.1555623382403599208601008e-01
     5.497787143782140e-01 -4.1479357510455000523919011e-01 3.1957474716525502422825866e-01 6.8491463169733601823452318e-01
     5.497787143782140e-01 -3.7248164386305299133894664e-01 3.8976032138010602290378870e-01 6.4684295454448303974714918e-01
     5.497787143782140e-01 -3.3069306518405300332474894e-01 4.5470464799860499383044043e-01 6.0221356012251803235812986e-01
     5.497787143782140e-01 -2.8968547955121898285213433e-01 5.1353040887073797549078336e-01 5.5210833138210702042414368e-01
     5.497787143782140e-01 -2.4971171236638300960919423e-01 5.6561058297726696242335720e-01 4.9776247905585002673234385e-01
     5.497787143782140e-01 -2.1101821519686600470144811e-01 6.1058724689536303387171756e-01 4.4050284466167999308794379e-01
     5.497787143782140e-01 -1.7384354631961199122436312e-01 6.4837329573013102734790891e-01 3.8168569177561501026829660e-01
     5.497787143782140e-01 -1.3841689993008099435201075e-01 6.7913808452970003681770095e-01 3.2263868715766297334823776e-01
     5.497787143782140e-01 -1.0495669308381899709203822e-01 7.0327928248332804983533606e-01 2.6461101047126300844780644e-01
     5.497787143782140e-01 -7.3669219082682049770660626e-02 7.2138414861603294969683020e-01 2.0873442592482699398104273e-01
     5.497787143782140e-01 -4.4747375608027786797471492e-02 7.3418391036479602185238491e-01 1.5599686732104500741513675e-01
     5.497787143782140e-01 -1.8369475442366219736234356e-02 7.4250495720466802573866971e-01 1.0722879839417899516806898e-01
     5.497787143782140e-01 5.3018528882393667345240829e-03 7.4722021264285998221055252e-01 6.3101458166866269960948443e-02
     5.497787143782140e-01 2.6120667773115481546941652e-02 7.4920342400476802602327098e-01 2.4135190234208039189445216e-02
     5.497787143782140e-01 4.3958614295538246674599492e-02 7.4928833536434902296008431e-01 -9.2845598446203124465281320e-03
     5.497787143782140e-01 5.8705715583477882657525981e-02 7.4823390849201998342721254e-01 -3.6886305766916469006666546e-02
     5.497787143782140e-01 7.0271050853585412254709297e-02 7.4669603536617401573494135e-01 -5.8489403824202548798361079e-02
     5.497787143782140e-01 7.8583315968056441369604670e-02 7.4520562004433199554398470e-01 -7.3981337869625171665965979e-02
     5.497787143782140e-01 8.3591263048351474584940490e-02 7.4415254032626898528235415e-01 -8.3297643015306524483243322e-02
     5.497787143782140e-01 8.5264016435409220595609270e-02 -2.4805760509642499345162037e-01 4.1141372259377910480804275e-02
     5.497787143782140e-01 8.6673929315223510738697144e-02 -2.4811112723109599031978689e-01 4.0619490559660832718069656e-02
     5.497787143782140e-01 9.0894975372918712652747786e-02 -2.4826472443128899669773091e-01 3.9056790474818942060508675e-02
     5.497787143782140e-01 9.7901130455908855210189756e-02 -2.4849769755870299015043656e-01 3.6462233554049428008170253e-02
     5.497787143782140e-01 1.0764919928832400453089235e-01 -2.4877624143413901158794488e-01 3.2851165242079420625298525e-02
     5.497787143782140e-01 1.2007908178425200085293056e-01 -2.4905447898009799856389179e-01 2.8245887280716509837308337e-02
     5.497787143782140e-01 1.3511414358474799213283291e-01 -2.4927589510078199119824660e-01 2.2676377665333150718263155e-02
     5.497787143782140e-01 1.5266168853414699424497769e-01 -2.4937515190341999482548374e-01 1.6181082293627170598515619e-02
     5.497787143782140e-01 1.7261353018268599246454187e-01 -2.4928025598074399216130814e-01 8.8076886371706818168458852e-03
     5.497787143782140e-01 1.9484665879194099091797909e-01 -2.4891503463440101118209213e-01 6.1378370306063522419959266e-04
     5.497787143782140e-01 2.1922399973077000279175763e-01 -2.4820186171961200471969278e-01 -8.3327027869488541622633448e-03
     5.497787143782140e-01 2.4559525858599701164663998e-01 -2.4706455637189800311759313e-01 -1.7953363023189481545438539e-02
     5.497787143782140e-01 2.7379784777744597956683492e-01 -2.4543136084106501049184601e-01 -2.8159562903021618379684199e-02
     5.497787143782140e-01 3.0365788896443901556665423e-01 -2.4323788892399200722849173e-01 -3.8853139421668347885940875e-02
     5.497787143782140e-01 3.3499128506358699652878386e-01 -2.4042992608050500757954637e-01 -4.9927574856664477809253810e-02
     5.497787143782140e-01 3.6760485526852798576769032e-01 -2.3696595811500301143048830e-01 -6.1269647053520823187788835e-02
     5.497787143782140e-01 4.0129752607383400997420608e-01 -2.3281930878317899646923195e-01 -7.2761520798110254637514061e-02
     5.497787143782140e-01 4.3586157096004202182726317e-01 -2.2797977866449001260740204e-01 -8.4283211176774883166551433e-02
     5.497787143782140e-01 4.7108389109671700012427209e-01 -2.2245469812791698882570302e-01 -9.5715318857026540633192724e-02
     5.497787143782140e-01 5.0674732916760500955888347e-01 -2.1626933529957600987891908e-01 -1.0694191216792299503612895e-01
     5.497787143782140e-01 5.4263200821770496418139373e-01 -2.0946663381914901180813615e-01 -1.1785341412444200193121446e-01
     5.497787143782140e-01 5.7851668726780403062548430e-01 -2.0210629231233198654926753e-01 -1.2834934584471099916491710e-01
     5.497787143782140e-01 6.1418012533869303926081784e-01 -1.9426323488760599556002262e-01 -1.3834078196331001109342651e-01
     5.497787143782140e-01 6.4940244547536696284595337e-01 -1.8602555641022000543216564e-01 -1.4775238842686500007062023e-01
     5.497787143782140e-01 6.8396649036157497469901045e-01 -1.7749205484139399247034419e-01 -1.5652393722106699991414303e-01
     5.497787143782140e-01 7.1765916116688199810624837e-01 -1.6876948312885201031186000e-01 -1.6461122397856500776391897e-01
     5.497787143782140e-01 7.5027273137182204365558391e-01 -1.5996966338730500556408742e-01 -1.7198635026605399445109867e-01
     5.497787143782140e-01 7.8160612747097002461771353e-01 -1.5120660579170300263918136e-01 -1.7863736953513101313184563e-01
     5.497787143782140e-01 8.1146616865796294959523038e-01 -1.4259376412585000881705355e-01 -1.8456733116817999884595736e-01
     5.497787143782140e-01 8.3966875784941197302657656e-01 -1.3424154062813201115922368e-01 -1.8979278805059399126697883e-01
     5.497787143782140e-01 8.6604001670463903739261013e-01 -1.2625512674320799044735963e-01 -1.9434185758849201186571065e-01
     5.497787143782140e-01 8.9041735764346796599966183e-01 -1.1873273618873800283601838e-01 -1.9825194281530700290971936e-01
     5.497787143782140e-01 9.1265048625272304771982590e-01 -1.1176425512092899583471706e-01 -2.0156722881262101321198088e-01
     5.497787143782140e-01 9.3260232790126196267266323e-01 -1.0543030376136999781699899e-01 -2.0433607055106400851585136e-01
     5.497787143782140e-01 9.5014987285066199174110579e-01 -9.9801676907592909437916262e-02 -2.0660838254748500886215368e-01
     5.497787143782140e-01 9.6518493465115795526543252e-01 -9.4939109047675288022283269e-02 -2.0843313000521498934425324e-01
     5.497787143782140e-01 9.7761481714708498014232418e-01 -9.0893294485238237956359342e-02 -2.0985600714088400997603401e-01
     5.497787143782140e-01 9.8736288597949994905178528e-01 -8.7705084490792714624340931e-02 -2.1091737296765900033790331e-01
     5.497787143782140e-01 9.9436904106249102142101037e-01 -8.5405782004646671468073293e-02 -2.1165049943721500613769138e-01
     5.497787143782140e-01 9.9859008712018604292381951e-01 -8.4017459338430050541646210e-02 -2.1208017269901399681764076e-01
     5.497787143782140e-01 1.0000000000000000000000000e+00 -8.3553234821122757125522185e-02 -2.1222167600731300929339795e-01
     6.283185307179590e-01 -1.0000000000000000000000000e+00 -6.5115075195034399779814294e-01 3.9967243812310199180259929e-01
     6.283185307179590e-01 -9.9833397039667004513319171e-01 -6.4946270099066905068241340e-01 4.0236436133610598009369141e-01
     6.283185307179590e-01 -9.9334615321319397196475620e-01 -6.4434252959634497059937530e-01 4.1038078603182398529369834e-01
     6.283185307179590e-01 -9.8506730000112796563627171e-01 -6.3562595865941595718595636e-01 4.2354238940292998627512588e-01
     6.283185307179590e-01 -9.7354845264351996814156109e-01 -6.2305172310647605193878462e-01 4.4154630967028901666893148e-01
     6.283185307179590e-01 -9.5886062866473698029778916e-01 -6.0628015619592801055404152e-01 4.6396119772934202307723695e-01
     6.283185307179590e-01 -9.4109438338380402289118365e-01 -5.8491869240288196785115815e-01 4.9022228173108300941507309e-01
     6.283185307179590e-01 -9.2035925161075404776767073e-01 -5.5855359582201902224340984e-01 5.1962824191813195007227932e-01
     6.283185307179590e-01 -8.9678307232809995053202101e-01 -5.2678681024622697748327482e-01 5.5134192334430098814124221e-01
     6.283185307179590e-01 -8.7051120052099395518752090e-01 -4.8927632506572599213612307e-01 5.8439693058626396293675498e-01
     6.283185307179590e-01 -8.4170561101541097048794882e-01 -4.4577790453264798387067458e-01 6.1771191400131497672987280e-01
     6.283185307179590e-01 -8.1054389984948205238879382e-01 -3.9618551017073799780376930e-01 6.5011385347672601131563397e-01
     6.283185307179590e-01 -7.7721818933486797043030947e-01 -3.4056734966046298129782599e-01 6.8037088400663303655591108e-01
     6.283185307179590e-01 -7.4193394355881303603439392e-01 -2.7919430885029400402075339e-01 7.0723423575825095088731587e-01
     6.283185307179590e-01 -7.0490870162972896206809992e-01 -2.1255765375183599541486501e-01 7.2948776730782505239858438e-01
     6.283185307179590e-01 -6.6637073647625200134569923e-01 -1.4137338321417000641666561e-01 7.4600247771514105465939792e-01
