   -27.54145605876348       0.0000000000000000E+000
   -26.84328812081811       0.0000000000000000E+000
   -15.06597576815247       0.0000000000000000E+000
   -14.55504312507045       0.0000000000000000E+000
   -5.676769464544768       0.0000000000000000E+000
   -5.646959501685314       0.0000000000000000E+000
   -2.843646575062464       0.0000000000000000E+000
   -3.118895332334473       0.0000000000000000E+000
   -3.145693889756386       0.0000000000000000E+000
   -3.144639155464594       0.0000000000000000E+000
   0.1677689903240840       0.0000000000000000E+000
   1.9938284846714193E-003  0.0000000000000000E+000
  -0.3527928246387093       0.0000000000000000E+000
  -0.6764923148947140       0.0000000000000000E+000
  -0.6820289637850371       0.0000000000000000E+000
  -0.6837935923927047       0.0000000000000000E+000
   -27.54145605876349       0.0000000000000000E+000
   -26.84328812081810       0.0000000000000000E+000
   -15.06597576815248       0.0000000000000000E+000
   -14.55504312507045       0.0000000000000000E+000
   -5.676769464544771       0.0000000000000000E+000
   -5.646959501685323       0.0000000000000000E+000
   -2.843646575062459       0.0000000000000000E+000
   -3.118895332334473       0.0000000000000000E+000
   -3.145693889756385       0.0000000000000000E+000
   -3.144639155464604       0.0000000000000000E+000
   0.1677689903240857       0.0000000000000000E+000
   1.9938284846700281E-003  0.0000000000000000E+000
  -0.3527928246387060       0.0000000000000000E+000
  -0.6764923148947147       0.0000000000000000E+000
  -0.6820289637850381       0.0000000000000000E+000
  -0.6837935923927070       0.0000000000000000E+000
   -27.54145605876349       0.0000000000000000E+000
   -26.84328812081810       0.0000000000000000E+000
   -15.06597576815245       0.0000000000000000E+000
   -14.55504312507044       0.0000000000000000E+000
   -5.676769464544774       0.0000000000000000E+000
   -5.646959501685327       0.0000000000000000E+000
   -2.843646575062472       0.0000000000000000E+000
   -3.118895332334476       0.0000000000000000E+000
   -3.145693889756391       0.0000000000000000E+000
   -3.144639155464591       0.0000000000000000E+000
   0.1677689903240837       0.0000000000000000E+000
   1.9938284846734359E-003  0.0000000000000000E+000
  -0.3527928246387120       0.0000000000000000E+000
  -0.6764923148947133       0.0000000000000000E+000
  -0.6820289637850366       0.0000000000000000E+000
  -0.6837935923927011       0.0000000000000000E+000
   -26.87524034764745       0.1164966615609866     
   -26.87524034764745      -0.1164966615609866     
   -26.88358357418046       7.2081587197629027E-002
   -26.88358357418046      -7.2081587197629027E-002
   -27.64080787464651       1.2385120475496336E-002
   -27.64080787464651      -1.2385120475496336E-002
   -27.71249885093177       0.0000000000000000E+000
   -27.71249885093173       0.0000000000000000E+000
   -27.64080787464653       1.2385120475495004E-002
   -27.64080787464653      -1.2385120475495004E-002
   -26.88358357418045       7.2081587197636132E-002
   -26.88358357418045      -7.2081587197636132E-002
   -14.63425343909879       0.2760355246179630     
   -14.63425343909879      -0.2760355246179630     
   -14.64748892293919       0.1824581902380381     
   -14.64748892293919      -0.1824581902380381     
   -15.47120121493219       0.0000000000000000E+000
   -15.47120121493224       0.0000000000000000E+000
   -15.30704008649755       1.7929550722717288E-002
   -15.30704008649755      -1.7929550722717288E-002
   -15.30704008649760       1.7929550722715071E-002
   -15.30704008649760      -1.7929550722715071E-002
   -14.64748892293921       0.1824581902380333     
   -14.64748892293921      -0.1824581902380333     
   -27.54145605876352       0.0000000000000000E+000
   -27.54145605876348       0.0000000000000000E+000
   -27.54145605876340       0.0000000000000000E+000
   -26.84328812081812       0.0000000000000000E+000
   -26.84328812081817       0.0000000000000000E+000
   -26.84328812081798       0.0000000000000000E+000
   -14.55504312507049       0.0000000000000000E+000
   -15.06597576815247       0.0000000000000000E+000
   -15.06597576815246       0.0000000000000000E+000
   -15.06597576815247       0.0000000000000000E+000
   -14.55504312507046       0.0000000000000000E+000
   -14.55504312507047       0.0000000000000000E+000
   -5.700636077348483       2.6743620064486606E-003
   -5.700636077348483      -2.6743620064486606E-003
   -5.696844873372487       0.0000000000000000E+000
   -5.675393973274245       7.7796541932311225E-003
   -5.675393973274245      -7.7796541932311225E-003
   -5.677381391171584       3.9718765181238069E-003
   -5.677381391171584      -3.9718765181238069E-003
   -5.700636077348499       2.6743620064511031E-003
   -5.700636077348499      -2.6743620064511031E-003
   -5.696844873372518       0.0000000000000000E+000
   -5.677381391171595       3.9718765181252502E-003
   -5.677381391171595      -3.9718765181252502E-003
   -5.676769464544782       0.0000000000000000E+000
   -5.646959501685319       0.0000000000000000E+000
   -5.646959501685356       0.0000000000000000E+000
   -5.646959501685316       0.0000000000000000E+000
   -5.676769464544780       0.0000000000000000E+000
   -5.676769464544790       0.0000000000000000E+000
   -3.834127737701329       0.0000000000000000E+000
   -3.834127737701323       0.0000000000000000E+000
   0.1008045909007144       0.2205890917029650     
   0.1008045909007144      -0.2205890917029650     
   -2.949712438504337       0.4302433723954975     
   -2.949712438504337      -0.4302433723954975     
   -3.582677350070332       1.2026283344313438E-002
   -3.582677350070332      -1.2026283344313438E-002
   -3.582677350070315       1.2026283344312662E-002
   -3.582677350070315      -1.2026283344312662E-002
   9.4148245690337834E-002  0.1500453608051261     
   9.4148245690337834E-002 -0.1500453608051261     
   9.4148245690341303E-002  0.1500453608051285     
   9.4148245690341303E-002 -0.1500453608051285     
   -2.957795691468842       0.3093845963273389     
   -2.957795691468842      -0.3093845963273389     
   -2.957795691468847       0.3093845963273376     
   -2.957795691468847      -0.3093845963273376     
  -8.8774803852211939E-002  4.0285918462039843E-003
  -8.8774803852211939E-002 -4.0285918462039843E-003
  -8.8774803852210316E-002  4.0285918462033762E-003
  -8.8774803852210316E-002 -4.0285918462033762E-003
  -0.1038318582018038       0.0000000000000000E+000
  -0.1038318582018002       0.0000000000000000E+000
   0.1677689903240864       0.0000000000000000E+000
   0.1677689903240840       0.0000000000000000E+000
   0.1677689903240845       0.0000000000000000E+000
   1.9938284846725001E-003  0.0000000000000000E+000
   1.9938284846699045E-003  1.6851153626059457E-016
   1.9938284846699045E-003 -1.6851153626059457E-016
  -0.4565712744288637       6.0758631706160950E-002
  -0.4565712744288637      -6.0758631706160950E-002
   -3.236661547959788       8.1567809863957175E-003
   -3.236661547959788      -8.1567809863957175E-003
  -0.4332119065524170       4.3325527234624614E-002
  -0.4332119065524170      -4.3325527234624614E-002
  -0.4332119065524209       4.3325527234626487E-002
  -0.4332119065524209      -4.3325527234626487E-002
